date,quarter,team,smv,over_time,incentive,no_of_workers,actual_productivity,targeted_productivity
2015-01-05,Quarter1,10,2.9,2.0,0.0,8.0,0.763375,0.75
2015-01-05,Quarter1,5,2.9,2.0,0.0,8.0,0.759270833,0.6
2015-01-05,Quarter1,7,3.94,2.0,0.0,8.0,0.676666667,0.8
2015-01-05,Quarter1,8,2.9,2.0,0.0,8.0,0.664583333,0.8
2015-01-06,Quarter1,4,3.94,4.111111111111111,0.0,18.0,0.966781346,0.8
2015-01-06,Quarter1,1,3.94,3.0,0.0,8.0,0.936496212,0.8
2015-01-06,Quarter1,3,4.15,3.0,0.0,10.0,0.899166667,0.75
2015-01-06,Quarter1,11,4.15,3.0,0.0,15.0,0.888686869,0.8
2015-01-06,Quarter1,9,3.94,3.0,0.0,8.0,0.858143939,0.8
2015-01-06,Quarter1,10,3.94,3.0,0.0,8.0,0.809640152,0.75
2015-01-06,Quarter1,2,3.94,3.0,0.0,8.0,0.805909091,0.8
2015-01-06,Quarter1,8,2.9,3.0,0.0,8.0,0.681060606,0.8
2015-01-06,Quarter1,7,2.9,3.0,0.0,8.0,0.61625,0.8
2015-01-07,Quarter1,1,3.94,3.0,0.0,8.0,0.951420455,0.8
2015-01-07,Quarter1,9,3.94,3.0,0.0,8.0,0.880530303,0.8
2015-01-07,Quarter1,3,4.15,3.0,0.0,15.0,0.83,0.75
2015-01-07,Quarter1,4,3.94,4.111111111111111,0.0,18.0,0.827186544,0.8
2015-01-07,Quarter1,2,3.94,3.0,0.0,8.0,0.813371212,0.8
2015-01-07,Quarter1,10,3.94,3.0,0.0,8.0,0.805909091,0.75
2015-01-07,Quarter1,7,2.9,3.0,0.0,8.0,0.804640152,0.8
2015-01-07,Quarter1,8,2.9,3.0,0.0,8.0,0.681060606,0.8
2015-01-07,Quarter1,6,2.9,3.0,0.0,10.0,0.666515152,0.8
2015-01-07,Quarter1,5,4.15,3.0,0.0,8.0,0.330113636,0.7
2015-01-08,Quarter2,1,3.94,3.0,0.0,8.0,0.947689394,0.8
2015-01-08,Quarter2,4,3.94,10.5,0.0,20.0,0.919905405,0.8
2015-01-08,Quarter2,9,3.94,3.0,0.0,8.0,0.891723485,0.8
2015-01-08,Quarter2,2,3.94,3.0,0.0,8.0,0.835757576,0.8
2015-01-08,Quarter2,5,4.15,8.0,0.0,8.0,0.821354167,0.7
2015-01-08,Quarter2,10,3.94,3.0,0.0,8.0,0.779791667,0.75
2015-01-08,Quarter2,8,2.9,3.0,0.0,8.0,0.735984848,0.8
2015-01-08,Quarter2,3,4.15,3.0,0.0,12.0,0.712626263,0.75
2015-01-08,Quarter2,7,2.9,3.0,0.0,8.0,0.681060606,0.8
2015-01-08,Quarter2,11,4.15,3.0,0.0,5.0,0.515606061,0.8
2015-01-10,Quarter2,1,3.94,4.5,0.0,8.0,0.985,0.8
2015-01-10,Quarter2,3,4.15,3.8333333333333335,0.0,12.0,0.930340376,0.75
2015-01-10,Quarter2,4,3.94,5.0,0.0,20.0,0.911589744,0.8
2015-01-10,Quarter2,9,3.94,3.0,0.0,8.0,0.858143939,0.8
2015-01-10,Quarter2,10,3.94,3.0,0.0,8.0,0.846950758,0.8
2015-01-10,Quarter2,11,4.15,3.0,0.0,8.0,0.817424242,0.8
2015-01-10,Quarter2,2,3.94,3.0,0.0,8.0,0.817102273,0.8
2015-01-10,Quarter2,7,2.9,3.0,0.0,8.0,0.670075758,0.8
2015-01-10,Quarter2,8,2.9,3.0,0.0,8.0,0.628882576,0.8
2015-01-10,Quarter2,5,4.15,3.0,0.0,8.0,0.337973485,0.5
2015-01-11,Quarter2,3,4.15,3.0,0.0,8.0,0.93532197,0.75
2015-01-11,Quarter2,4,3.94,3.0,0.0,20.0,0.925643939,0.8
2015-01-11,Quarter2,1,3.94,3.0,0.0,8.0,0.873068182,0.8
2015-01-11,Quarter2,9,3.94,3.0,0.0,8.0,0.858143939,0.8
2015-01-11,Quarter2,10,3.94,3.0,0.0,8.0,0.828295455,0.8
2015-01-11,Quarter2,2,3.94,3.0,0.0,8.0,0.820833333,0.8
2015-01-11,Quarter2,11,4.15,3.0,0.0,8.0,0.668087121,0.8
2015-01-11,Quarter2,8,2.9,3.0,0.0,8.0,0.653598485,0.8
2015-01-11,Quarter2,5,4.15,3.0,0.0,8.0,0.609138258,0.5
2015-01-11,Quarter2,6,2.9,3.0,0.0,8.0,0.597348485,0.8
2015-01-11,Quarter2,7,2.9,3.0,0.0,8.0,0.590435606,0.8
2015-01-12,Quarter2,1,3.94,3.0,0.0,8.0,0.955151515,0.8
2015-01-12,Quarter2,4,4.3,3.0,0.0,18.0,0.942213805,0.35
2015-01-12,Quarter2,3,4.15,3.0,0.0,10.0,0.905454545,0.8
2015-01-12,Quarter2,2,3.94,3.0,0.0,8.0,0.880530303,0.8
2015-01-12,Quarter2,9,3.94,3.0,0.0,8.0,0.858143939,0.8
2015-01-12,Quarter2,6,2.9,3.0,0.0,8.0,0.817424242,0.8
2015-01-12,Quarter2,5,4.15,3.0,0.0,8.0,0.809564394,0.65
2015-01-12,Quarter2,8,2.9,3.0,0.0,8.0,0.725,0.8
2015-01-12,Quarter2,7,2.9,3.0,0.0,8.0,0.648106061,0.8
2015-01-12,Quarter2,11,4.15,3.0,0.0,8.0,0.640577652,0.8
2015-01-12,Quarter2,10,3.94,3.0,0.0,8.0,0.24625,0.8
2015-01-13,Quarter2,4,4.3,3.0,0.0,12.0,0.952020202,0.35
2015-01-13,Quarter2,1,3.94,12.0,0.0,2.0,0.951420455,0.8
2015-01-13,Quarter2,10,3.94,4.5,0.0,20.0,0.912766667,0.8
2015-01-13,Quarter2,3,4.15,3.0,0.0,9.0,0.901262626,0.8
2015-01-13,Quarter2,9,3.94,3.0,0.0,8.0,0.858143939,0.8
2015-01-13,Quarter2,5,4.15,3.0,0.0,8.0,0.821354167,0.65
2015-01-13,Quarter2,2,3.94,3.0,0.0,8.0,0.805909091,0.8
2015-01-13,Quarter2,8,2.9,3.0,0.0,8.0,0.681060606,0.8
2015-01-13,Quarter2,7,2.9,3.0,0.0,8.0,0.670075758,0.8
2015-01-13,Quarter2,11,4.15,3.0,0.0,8.0,0.601278409,0.8
2015-01-14,Quarter2,11,4.15,4.714285714285714,0.0,7.0,0.934607438,0.8
2015-01-14,Quarter2,4,4.3,5.625,0.0,8.0,0.908080808,0.35
2015-01-14,Quarter2,1,3.94,3.0,0.0,8.0,0.891723485,0.8
2015-01-14,Quarter2,5,4.15,1.6,0.0,15.0,0.864583333,0.65
2015-01-14,Quarter2,9,3.94,3.0,0.0,8.0,0.858143939,0.8
2015-01-14,Quarter2,7,2.9,3.0,0.0,8.0,0.837594697,0.8
2015-01-14,Quarter2,3,4.15,3.4285714285714284,0.0,7.0,0.820833333,0.8
2015-01-14,Quarter2,8,2.9,3.0,0.0,8.0,0.667329545,0.8
2015-01-14,Quarter2,10,3.94,2.625,0.0,8.0,0.332359307,0.8
2015-01-14,Quarter2,2,3.94,2.625,0.0,8.0,0.247316017,0.8
2015-01-15,Quarter3,4,4.3,3.0,0.0,20.0,0.988636364,0.35
2015-01-15,Quarter3,10,3.94,3.0,0.0,19.0,0.953110048,0.8
2015-01-15,Quarter3,1,3.94,3.0,0.0,8.0,0.884261364,0.8
2015-01-15,Quarter3,5,4.15,3.0,0.0,8.0,0.860653409,0.65
2015-01-15,Quarter3,9,3.94,3.0,0.0,8.0,0.858143939,0.8
2015-01-15,Quarter3,7,2.9,3.0,0.0,8.0,0.689299242,0.8
2015-01-15,Quarter3,8,2.9,3.0,0.0,8.0,0.606912879,0.8
2015-01-17,Quarter3,5,4.15,3.0,0.0,15.0,0.98719697,0.65
2015-01-17,Quarter3,2,3.94,3.0,0.0,10.0,0.980909091,0.8
2015-01-17,Quarter3,10,3.94,3.0,0.0,8.0,0.974621212,0.8
2015-01-17,Quarter3,1,3.94,3.0,0.0,8.0,0.884261364,0.8
2015-01-17,Quarter3,9,3.94,3.0,0.0,10.0,0.82680303,0.8
2015-01-17,Quarter3,8,2.9,3.0,0.0,8.0,0.675568182,0.8
2015-01-17,Quarter3,7,2.9,3.0,0.0,8.0,0.661837121,0.8
2015-01-17,Quarter3,6,2.9,3.0,0.0,5.0,0.465757576,0.8
2015-01-17,Quarter3,11,4.15,3.0,0.0,7.0,0.313852814,0.8
2015-01-18,Quarter3,5,4.15,3.0,0.0,8.0,0.852793561,0.6
2015-01-18,Quarter3,11,4.15,3.0,0.0,12.0,0.838383838,0.65
2015-01-18,Quarter3,6,2.9,3.0,0.0,10.0,0.804848485,0.8
2015-01-18,Quarter3,7,2.9,3.0,0.0,8.0,0.692045455,0.8
2015-01-18,Quarter3,8,2.9,3.0,0.0,8.0,0.639867424,0.8
2015-01-18,Quarter3,9,3.94,3.0,0.0,10.0,0.582045455,0.8
2015-01-18,Quarter3,10,3.94,3.0,0.0,8.0,0.235795455,0.7
2015-01-19,Quarter3,4,4.3,3.0,0.0,28.0,0.977272727,0.7
2015-01-19,Quarter3,9,3.94,3.0,0.0,10.0,0.964106061,0.8
2015-01-19,Quarter3,5,4.15,3.0,0.0,8.0,0.958901515,0.65
2015-01-19,Quarter3,12,2.9,3.0,0.0,8.0,0.793844697,0.8
2015-01-19,Quarter3,8,2.9,3.0,0.0,8.0,0.683806818,0.8
2015-01-19,Quarter3,10,3.94,3.0,0.0,8.0,0.538399621,0.7
2015-01-19,Quarter3,11,4.15,3.0,0.0,8.0,0.409545455,0.7
2015-01-20,Quarter3,5,4.15,3.0,0.0,8.0,1.033570076,0.7
2015-01-20,Quarter3,9,3.94,3.0,0.0,10.0,0.72830303,0.8
2015-01-20,Quarter3,8,2.9,3.0,0.0,8.0,0.639867424,0.8
2015-01-20,Quarter3,11,4.15,3.0,0.0,15.0,0.362666667,0.7
2015-01-21,Quarter3,4,4.3,5.0,0.0,20.0,0.978525641,0.75
2015-01-21,Quarter3,2,3.94,5.0,0.0,17.0,0.912202112,0.7
2015-01-21,Quarter3,9,3.94,5.0,0.0,8.0,0.827147436,0.8
2015-01-21,Quarter3,5,4.15,5.0,0.0,8.0,0.758173077,0.7
2015-01-21,Quarter3,8,2.9,5.0,0.0,8.0,0.594871795,0.8
2015-01-21,Quarter3,1,3.94,5.0,0.0,8.0,0.505128205,0.65
2015-01-21,Quarter3,11,4.15,5.0,0.0,9.0,0.470769231,0.7
2015-01-22,Quarter4,7,3.94,10.0,0.0,10.0,0.957638889,0.6
2015-01-22,Quarter4,10,3.94,10.0,0.0,14.0,0.940701058,0.75
2015-01-22,Quarter4,5,4.15,10.0,0.0,15.0,0.742901235,0.7
2015-01-22,Quarter4,4,4.3,10.0,0.0,15.0,0.670216049,0.75
2015-01-22,Quarter4,1,3.94,10.0,0.0,25.0,0.649662222,0.7
2015-01-22,Quarter4,2,3.94,10.0,0.0,25.0,0.649662222,0.7
2015-01-22,Quarter4,6,2.9,10.0,0.0,8.0,0.626822917,0.8
2015-01-22,Quarter4,3,3.94,10.0,0.0,20.0,0.460578704,0.7
2015-01-22,Quarter4,8,2.9,10.0,0.0,8.0,0.397743056,0.8
2015-01-22,Quarter4,12,4.08,10.0,0.0,9.0,0.327407407,0.6
2015-01-24,Quarter4,5,4.15,3.0,0.0,15.0,0.966666667,0.7
2015-01-24,Quarter4,10,3.94,3.0,0.0,10.0,0.937242424,0.75
2015-01-24,Quarter4,8,2.9,3.0,0.0,9.0,0.910521886,0.8
2015-01-24,Quarter4,11,4.15,3.0,0.0,10.0,0.896022727,0.75
2015-01-24,Quarter4,3,3.94,3.0,0.0,8.0,0.895454545,0.75
2015-01-24,Quarter4,7,3.94,3.0,0.0,12.0,0.870580808,0.65
2015-01-24,Quarter4,12,4.08,3.0,0.0,9.0,0.858585859,0.7
2015-01-24,Quarter4,4,4.3,3.0,0.0,12.0,0.651515152,0.75
2015-01-24,Quarter4,2,3.94,3.0,0.0,8.0,0.578314394,0.75
2015-01-24,Quarter4,1,3.94,3.0,0.0,8.0,0.578314394,0.7
2015-01-24,Quarter4,9,3.94,3.0,0.0,8.0,0.261174242,0.6
2015-01-25,Quarter4,5,4.15,3.0,0.0,17.0,0.973796791,0.7
2015-01-25,Quarter4,2,3.94,3.0,0.0,8.0,0.970075758,0.75
2015-01-25,Quarter4,1,3.94,3.0,0.0,8.0,0.970075758,0.7
2015-01-25,Quarter4,3,3.94,3.0,0.0,9.0,0.961784512,0.75
2015-01-25,Quarter4,10,3.94,3.0,0.0,19.0,0.955151515,0.75
2015-01-25,Quarter4,4,4.3,3.0,0.0,12.0,0.952020202,0.75
2015-01-25,Quarter4,7,3.94,3.0,0.0,14.0,0.749188312,0.65
2015-01-25,Quarter4,12,4.08,3.0,0.0,9.0,0.618181818,0.7
2015-01-25,Quarter4,8,2.9,3.0,0.0,4.0,0.329545455,0.8
2015-01-26,Quarter4,3,3.94,3.0,0.0,10.0,1.059621212,0.75
2015-01-26,Quarter4,10,3.94,3.0,0.0,21.0,0.997792208,0.75
2015-01-26,Quarter4,4,4.3,3.0,0.0,12.0,0.963699495,0.75
2015-01-26,Quarter4,5,4.15,3.0,0.0,15.0,0.959191919,0.7
2015-01-26,Quarter4,2,3.94,3.0,0.0,10.0,0.910378788,0.75
2015-01-26,Quarter4,1,3.94,3.0,0.0,10.0,0.910378788,0.7
2015-01-26,Quarter4,12,4.08,3.0,0.0,9.0,0.769292929,0.7
2015-01-26,Quarter4,7,3.94,3.0,0.0,8.0,0.646306818,0.65
2015-01-27,Quarter4,10,3.94,2.0,0.0,12.0,0.979527778,0.8
2015-01-27,Quarter4,4,4.3,2.0,0.0,12.0,0.940625,0.8
2015-01-27,Quarter4,5,4.15,2.0,0.0,12.0,0.926388889,0.5
2015-01-27,Quarter4,3,3.94,2.0,0.0,12.0,0.861875,0.75
2015-01-27,Quarter4,8,3.94,2.0,0.0,8.0,0.845458333,0.65
2015-01-27,Quarter4,12,4.15,2.0,0.0,9.0,0.823555556,0.7
2015-01-27,Quarter4,7,4.15,2.0,0.0,8.0,0.803541667,0.5
2015-01-27,Quarter4,2,3.94,2.0,0.0,10.0,0.788,0.75
2015-01-27,Quarter4,1,3.94,2.0,0.0,10.0,0.77815,0.75
2015-01-27,Quarter4,6,2.9,2.0,0.0,8.0,0.6225,0.8
2015-01-28,Quarter4,6,2.9,2.0,0.0,15.0,0.977555556,0.35
2015-01-28,Quarter4,1,3.94,2.0,0.0,10.0,0.9456,0.75
2015-01-28,Quarter4,2,3.94,2.0,0.0,15.0,0.902222222,0.8
2015-01-28,Quarter4,10,3.94,2.0,0.0,10.0,0.840533333,0.8
2015-01-28,Quarter4,12,4.08,2.0,0.0,9.0,0.755555556,0.75
2015-01-28,Quarter4,4,4.3,2.0,0.0,12.0,0.722638889,0.8
2015-01-28,Quarter4,8,4.15,2.0,0.0,8.0,0.553333333,0.65
2015-01-28,Quarter4,7,3.94,2.0,0.0,8.0,0.406354167,0.6
2015-01-28,Quarter4,11,2.9,2.0,0.0,8.0,0.259375,0.5
2015-01-29,Quarter5,4,4.3,2.0,0.0,10.0,0.989,0.8
2015-01-29,Quarter5,6,2.9,2.0,0.0,10.0,0.899,0.5
2015-01-29,Quarter5,8,4.15,2.0,0.0,8.0,0.877552083,0.65
2015-01-29,Quarter5,11,2.9,2.0,0.0,8.0,0.864583333,0.6
2015-01-29,Quarter5,10,3.94,2.0,0.0,10.0,0.85695,0.8
2015-01-29,Quarter5,1,3.94,2.0,0.0,10.0,0.853666667,0.75
2015-01-29,Quarter5,2,3.94,2.0,0.0,10.0,0.773333333,0.8
2015-01-29,Quarter5,12,4.08,2.0,0.0,9.0,0.634666667,0.75
2015-01-29,Quarter5,3,3.94,2.0,0.0,8.0,0.4925,0.8
2015-01-31,Quarter5,2,3.94,2.0,0.0,10.0,0.971866667,0.8
2015-01-31,Quarter5,3,3.94,2.0,0.0,8.0,0.971866667,0.8
2015-01-31,Quarter5,4,3.94,2.0,0.0,10.0,0.971866667,0.8
2015-01-31,Quarter5,10,3.94,2.0,0.0,10.0,0.971866667,0.8
2015-01-31,Quarter5,1,3.94,2.0,0.0,15.0,0.971866667,0.75
2015-01-31,Quarter5,9,3.94,2.0,0.0,2.0,0.971866667,0.75
2015-01-31,Quarter5,12,4.08,2.0,0.0,9.0,0.971866667,0.75
2015-01-31,Quarter5,5,3.94,2.0,0.0,2.0,0.971866667,0.7
2015-01-31,Quarter5,7,3.94,2.0,0.0,10.0,0.971866667,0.7
2015-01-31,Quarter5,8,3.94,2.0,0.0,8.0,0.971866667,0.65
2015-01-31,Quarter5,11,3.94,2.0,0.0,5.0,0.971866667,0.65
2015-01-31,Quarter5,6,3.94,2.0,0.0,10.0,0.971866667,0.6
2015-02-01,Quarter1,8,4.15,2.0,0.0,8.0,1.0115625,0.65
2015-02-01,Quarter1,1,3.94,2.0,0.0,19.0,0.950438596,0.75
2015-02-01,Quarter1,2,3.94,2.0,0.0,10.0,0.912766667,0.8
2015-02-01,Quarter1,7,3.94,2.0,0.0,18.0,0.892194444,0.7
2015-02-01,Quarter1,10,3.94,2.0,0.0,10.0,0.8865,0.8
2015-02-01,Quarter1,4,4.3,2.0,0.0,12.0,0.845069444,0.8
2015-02-01,Quarter1,12,4.08,2.0,0.0,9.0,0.702666667,0.75
2015-02-01,Quarter1,6,2.9,2.0,0.0,10.0,0.314166667,0.6
2015-02-02,Quarter1,9,3.94,2.0,0.0,8.0,0.994270833,0.75
2015-02-02,Quarter1,10,3.94,2.0,0.0,10.0,0.85695,0.8
2015-02-02,Quarter1,4,4.3,2.0,0.0,12.0,0.809236111,0.8
2015-02-02,Quarter1,12,4.08,2.0,0.0,9.0,0.740444444,0.75
2015-02-02,Quarter1,8,4.15,2.0,0.0,8.0,0.561979167,0.65
2015-02-02,Quarter1,1,3.94,2.0,0.0,19.0,0.504596491,0.75
2015-02-02,Quarter1,6,2.9,2.0,0.0,10.0,0.280333333,0.6
2015-02-03,Quarter1,2,3.94,2.0,0.0,20.0,1.001416667,0.8
2015-02-03,Quarter1,1,3.94,2.0,0.0,10.0,0.99485,0.8
2015-02-03,Quarter1,8,4.15,2.0,0.0,8.0,0.976979167,0.7
2015-02-03,Quarter1,9,3.94,2.0,0.0,11.0,0.919954545,0.75
2015-02-03,Quarter1,12,4.08,2.0,0.0,9.0,0.778222222,0.8
2015-02-03,Quarter1,4,4.3,2.0,0.0,12.0,0.5375,0.8
2015-02-03,Quarter1,6,2.9,2.0,0.0,8.0,0.495416667,0.7
2015-02-04,Quarter1,2,3.94,2.0,0.0,18.0,0.966759259,0.8
2015-02-04,Quarter1,1,3.94,2.0,0.0,10.0,0.929183333,0.8
2015-02-04,Quarter1,8,4.15,2.0,0.0,25.0,0.915766667,0.7
2015-02-04,Quarter1,7,3.94,2.0,0.0,8.0,0.779791667,0.7
2015-02-04,Quarter1,9,3.94,2.0,0.0,8.0,0.755166667,0.75
2015-02-04,Quarter1,12,4.08,2.0,0.0,9.0,0.687555556,0.8
2015-02-04,Quarter1,6,2.9,2.0,0.0,8.0,0.531666667,0.7
2015-02-05,Quarter1,2,3.94,2.0,0.0,22.0,0.999924242,0.8
2015-02-05,Quarter1,6,2.9,2.0,0.0,8.0,0.9425,0.7
2015-02-05,Quarter1,12,4.08,2.0,0.0,9.0,0.906666667,0.8
2015-02-05,Quarter1,7,3.94,2.0,0.0,10.0,0.8471,0.7
2015-02-05,Quarter1,1,3.94,2.0,0.0,12.0,0.845458333,0.8
2015-02-05,Quarter1,10,3.94,2.0,0.0,8.0,0.771583333,0.8
2015-02-07,Quarter1,2,3.94,2.0,0.0,25.0,1.050666667,0.8
2015-02-07,Quarter1,12,4.08,2.0,0.0,9.0,0.899111111,0.8
2015-02-07,Quarter1,1,3.94,2.0,0.0,10.0,0.870083333,0.8
2015-02-07,Quarter1,6,2.9,2.0,0.0,8.0,0.845833333,0.75
2015-02-07,Quarter1,9,3.94,2.0,0.0,8.0,0.771583333,0.8
2015-02-07,Quarter1,7,3.94,2.0,0.0,10.0,0.715766667,0.7
2015-02-07,Quarter1,4,4.3,2.0,0.0,8.0,0.447916667,0.8
2015-02-08,Quarter2,7,4.15,2.0,0.0,12.0,0.928680556,0.7
2015-02-08,Quarter2,1,3.94,2.0,0.0,10.0,0.893066667,0.8
2015-02-08,Quarter2,12,4.08,2.0,0.0,9.0,0.891555556,0.8
2015-02-08,Quarter2,2,3.94,2.0,0.0,18.0,0.875555556,0.8
2015-02-08,Quarter2,8,4.15,2.0,0.0,15.0,0.840888889,0.7
2015-02-08,Quarter2,6,2.9,2.0,0.0,8.0,0.610208333,0.75
2015-02-08,Quarter2,9,3.94,2.0,0.0,8.0,0.607416667,0.8
2015-02-09,Quarter2,2,3.94,2.0,0.0,18.0,1.057962963,0.8
2015-02-09,Quarter2,1,3.94,2.0,0.0,10.0,0.962016667,0.8
2015-02-09,Quarter2,6,2.9,2.0,0.0,8.0,0.888125,0.75
2015-02-09,Quarter2,8,4.15,2.0,0.0,15.0,0.707111111,0.35
2015-02-09,Quarter2,9,3.94,2.0,0.0,8.0,0.697708333,0.8
2015-02-09,Quarter2,12,4.08,2.0,0.0,9.0,0.272,0.8
2015-02-10,Quarter2,12,4.08,2.0,0.0,9.0,1.004888889,0.8
2015-02-10,Quarter2,2,3.94,2.0,0.0,18.0,0.966759259,0.8
2015-02-10,Quarter2,1,3.94,2.0,0.0,12.0,0.853666667,0.8
2015-02-10,Quarter2,4,4.15,2.0,0.0,15.0,0.796755556,0.7
2015-02-10,Quarter2,8,4.15,2.0,0.0,8.0,0.703770833,0.35
2015-02-10,Quarter2,9,3.94,2.0,0.0,8.0,0.6895,0.8
2015-02-10,Quarter2,6,2.9,2.0,0.0,8.0,0.628333333,0.75
2015-02-11,Quarter2,4,4.15,2.0,0.0,15.0,1.033155556,0.7
2015-02-11,Quarter2,12,4.08,2.0,0.0,9.0,1.02,0.8
2015-02-11,Quarter2,8,4.15,2.0,0.0,12.0,0.994375,0.35
2015-02-11,Quarter2,2,3.94,2.0,0.0,18.0,0.912037037,0.8
2015-02-11,Quarter2,5,4.15,2.0,0.0,2.0,0.87,0.7
2015-02-11,Quarter2,1,3.94,2.0,0.0,12.0,0.618361111,0.8
2015-02-11,Quarter2,9,3.94,2.0,0.0,8.0,0.54175,0.8
2015-02-12,Quarter2,4,4.15,2.0,0.0,15.0,1.096633333,0.7
2015-02-12,Quarter2,12,4.08,2.0,0.0,9.0,0.838666667,0.8
2015-02-12,Quarter2,8,4.15,2.0,0.0,12.0,0.755486111,0.35
2015-02-12,Quarter2,1,3.94,2.0,0.0,12.0,0.664875,0.8
2015-02-12,Quarter2,9,3.94,2.0,0.0,8.0,0.656666667,0.8
2015-02-12,Quarter2,2,3.94,2.0,0.0,18.0,0.601944444,0.8
2015-02-12,Quarter2,5,4.15,2.0,0.0,2.0,0.58,0.7
2015-02-14,Quarter2,7,4.15,2.0,0.0,15.0,0.929277778,0.7
2015-02-14,Quarter2,4,4.15,2.0,0.0,20.0,0.902916667,0.75
2015-02-14,Quarter2,12,4.08,2.0,0.0,9.0,0.800888889,0.8
2015-02-14,Quarter2,1,3.94,2.0,0.0,12.0,0.796208333,0.8
2015-02-14,Quarter2,8,4.15,2.0,0.0,8.0,0.725625,0.7
2015-02-14,Quarter2,6,2.9,2.0,0.0,8.0,0.483333333,0.8
2015-02-14,Quarter2,9,3.94,2.0,0.0,8.0,0.238041667,0.8
2015-02-15,Quarter3,1,3.94,2.0,0.0,8.0,1.1204375,0.8
2015-02-15,Quarter3,2,3.94,2.0,0.0,8.0,1.108125,0.8
2015-02-15,Quarter3,12,4.08,2.0,0.0,9.0,0.876444444,0.8
2015-02-15,Quarter3,5,4.15,2.0,0.0,2.0,0.760833333,0.75
2015-02-15,Quarter3,11,2.9,2.0,0.0,10.0,0.715333333,0.6
2015-02-15,Quarter3,8,4.15,2.0,0.0,8.0,0.605208333,0.7
2015-02-15,Quarter3,6,2.9,2.0,0.0,8.0,0.604166667,0.8
2015-02-15,Quarter3,4,4.15,2.0,0.0,20.0,0.287041667,0.75
2015-02-16,Quarter3,9,3.94,2.0,0.0,10.0,0.960433333,0.8
2015-02-16,Quarter3,12,4.08,2.0,0.0,9.0,0.891555556,0.8
2015-02-16,Quarter3,3,4.15,2.0,0.0,8.0,0.864583333,0.5
2015-02-16,Quarter3,6,2.9,2.0,0.0,8.0,0.773333333,0.8
2015-02-16,Quarter3,4,4.15,2.0,0.0,15.0,0.722333333,0.75
2015-02-16,Quarter3,5,4.15,2.0,0.0,10.0,0.629416667,0.75
2015-02-16,Quarter3,7,4.15,2.0,0.0,15.0,0.258,0.7
2015-02-17,Quarter3,10,3.94,2.0,0.0,8.0,0.927541667,0.8
2015-02-17,Quarter3,7,5.13,2.0,0.0,10.0,0.91375,0.7
2015-02-17,Quarter3,12,5.13,2.0,0.0,9.0,0.9025,0.8
2015-02-17,Quarter3,3,5.13,2.0,0.0,15.0,0.7866,0.5
2015-02-17,Quarter3,6,2.9,2.0,0.0,8.0,0.749166667,0.8
2015-02-17,Quarter3,4,5.13,2.0,0.0,8.0,0.656666667,0.75
2015-02-17,Quarter3,9,3.94,2.0,0.0,8.0,0.586041667,0.8
